file_location,label
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_844.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1350.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_189.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1125.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_837.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1333.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_220.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1192.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_303.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_903.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_14.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1098.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_563.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_148.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_880.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_429.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1053.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_204.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_586.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_596.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_154.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_735.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_161.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_995.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_913.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_947.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_247.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_869.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_806.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_206.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_322.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_284.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_26.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_400.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_657.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1007.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_276.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_538.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_712.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_277.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_780.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_293.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_873.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_230.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1312.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1078.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_395.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1231.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_417.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_188.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_655.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1178.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1184.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_801.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1171.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_236.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_460.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_883.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1209.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1167.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1072.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1286.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_927.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1377.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_611.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1118.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_492.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_700.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_865.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_978.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_695.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_50.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1073.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_49.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_91.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1114.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_253.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1367.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_341.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1310.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_651.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_779.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_911.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_120.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_92.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1378.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_317.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_443.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_473.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_258.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_905.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1268.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_984.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_170.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1224.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1284.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_794.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_542.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_290.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_752.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1374.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_967.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_357.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_895.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1052.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1018.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1110.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1345.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_131.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1153.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1311.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_455.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_860.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_684.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_720.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_962.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_25.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_404.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_679.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_987.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1327.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_847.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_520.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1290.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_815.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_446.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_882.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_579.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_158.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_191.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1267.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_604.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_653.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1297.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1130.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_237.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1128.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_917.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1205.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_201.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_931.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1336.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_916.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_810.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1259.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_591.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_394.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1294.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_876.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1160.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_295.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_725.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1354.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1047.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_506.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1361.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_617.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_272.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_785.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_489.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_150.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_285.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_934.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_207.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_790.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_592.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1245.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1099.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1063.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1343.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_737.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1132.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1111.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_851.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1127.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_119.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_513.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1313.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_979.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_353.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1087.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_877.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_376.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_637.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_909.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_654.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_36.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1243.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_488.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_172.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_595.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_509.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_702.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_792.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_227.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1174.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_846.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_399.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1044.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_659.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1025.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_511.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_44.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_407.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_945.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_818.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_377.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1260.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_689.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_901.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_557.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_526.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_128.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_19.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_166.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_690.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_291.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1289.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1122.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_612.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1287.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1288.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_73.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1338.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_426.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1015.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_734.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_773.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_126.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1141.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_246.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_639.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_673.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_70.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_102.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_956.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_465.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_402.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_324.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_279.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1028.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_675.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_441.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1164.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_561.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_18.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1136.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_221.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_955.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_310.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1375.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_241.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_187.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_571.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1247.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_736.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_16.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1149.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1273.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1323.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1019.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_839.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_1216.wav,legit
/home/arunb/Abhijeet_2021509/data/robot+legit/transcript_78.wav,legit
